artigoEmPeriodico	2008		Making Metamorphosis Available On The Web With Web Services	Revista do CCEI	LIBRELOTTO, Giovani R. ; GASSEN, J. B. ; TURCHETTI, Rogério Correa ; HENRIQUES, Pedro Rangel	B5	
artigoEmPeriodico	2008		Distributed Reactive Synchronous Programming Language	INFOCOMP (UFLA)	LIBRELOTTO, Giovani R. ; GASSEN, J. B. ; TURCHETTI, Rogério Correa ; TOSCANI, Simão Sirineo	Qualis nao identificado	INFOCOMP (UFLA)
artigoEmPeriodico	2008		Um ambiente para Auxíliar na Produção de Documentos Didáticos	Revista do CCEI	LIBRELOTTO, Giovani R. ; SARAIVA, J. ; CASSAL, Marcos Luís	B5	
artigoEmPeriodico	2008		Construção de Topic Maps para a Representação de Conhecimento em Citologia	Logos (Canoas)	OSMARI, G. F. ; TEMP, F. ; SAGRILO, M. R. ; SAGRILLO, M. R. ; LIBRELOTTO, Giovani R.	C	
artigoEmPeriodico	2008		Suporte À Localização Física De Dispositivos Móveis Para Aplicações Pervasivas	Revista do CCEI	PASETTO, L. F. ; SANTOS, A. V. ; TASCHETTO, D. ; TURCHETTI, Rogério Correa ; LIBRELOTTO, Giovani R.	B5	
artigoEmPeriodico	2007		Mapeamento da norma ISO 13250 Topic Maps para Banco de Dados Relacionais	Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas	INDRUSIAK, Lucas ; AZEVEDO, R. P. ; LIBRELOTTO, Giovani R.	C	
artigoEmPeriodico	2007		Integração das Fontes de Dados do Museu da Emigração Português	Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas	KURTZ, G. C. ; LIBRELOTTO, Giovani R. ; RAMALHO, José Carlos ; HENRIQUES, Pedro Rangel	C	
artigoEmPeriodico	2007		O computador como ferramenta na educação à distância	Vidya (Santa Maria)	LIBRELOTTO, Giovani R. ; AVILA, Carine	Qualis nao identificado	Vidya (Santa Maria)
artigoEmPeriodico	2007		Integrando a Produçao de Documentos Didáticos com Ontologias: o Sistema e-Nsino	IEEE-RITA	LIBRELOTTO, Giovani R. ; CASSAL, Marcos Luís	Qualis nao identificado	IEEE-RITA
artigoEmPeriodico	2007		Extraindo Ontologias Representadas em Topic Maps a partir de Documentos XML	Revista do CCEI	LIBRELOTTO, Giovani R. ; FLORES, Felipe Lovato	B5	
artigoEmPeriodico	2007		A Semântica Operacional da Linguagem RS	Hífen (Uruguaiana)	LIBRELOTTO, Giovani R. ; TURCHETTI, Rogério Correa ; TOSCANI, Simão Sirineo	C	Hífen (Uruguaiana. Online)
artigoEmPeriodico	2007		Comparando as Linguagens para Representação de Ontologias	Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas	MARTINS, M. O. ; LIBRELOTTO, Giovani R.	C	
artigoEmPeriodico	2007		Comparando Linguagens para Representação de Ontologias	Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas	MARTINS, M. O. ; LIBRELOTTO, Giovani R.	C	
artigoEmPeriodico	2007		Aplicações de XML na Bioinformática	Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas	SILVEIRA, Leandro ; LIBRELOTTO, Giovani R.	C	
artigoEmPeriodico	2006	http://dx.doi.org/10.1007/11676904	Metamorphosis - A Topic Maps Based Environment to Handle Heterogeneous Information Resources	Lecture Notes in Computer Science, Springer-Verlag GmbH	LIBRELOTTO, Giovani R. ; RAMALHO, José Carlos ; HENRIQUES, Pedro Rangel	C	Lecture Notes in Computer Science
artigoEmPeriodico	2005		Geração automática de interfaces Web para Sistemas de Informação: Metamorphosis	Sistemas de Informação (Braga)	LIBRELOTTO, Giovani R. ; RAMALHO, José Carlos ; HENRIQUES, Pedro Rangel	Qualis nao identificado	Sistemas de Informação (Braga)
artigoEmPeriodico	2004	http://dx.doi.org/10.1145/991118.991122	XCSL Tutorial	Crossroads, ACM Press	JACINTO, Marta Henriques ; LIBRELOTTO, Giovani R. ; RAMALHO, José Carlos ; HENRIQUES, Pedro Rangel	Qualis nao identificado	Crossroads, ACM Press
artigoEmPeriodico	2004		TM-Builder: An Ontology Builder based on XML Topic Maps	CLEI Electronic Journal	LIBRELOTTO, Giovani R. ; RAMALHO, José Carlos ; HENRIQUES, Pedro Rangel	B5	
artigoEmPeriodico	2003		XCSL: XML Constraint Specification Language	CLEI Electronic Journal	JACINTO, Marta Henriques ; LIBRELOTTO, Giovani R. ; RAMALHO, José Carlos ; HENRIQUES, Pedro Rangel	B5	
artigoEmPeriodico	2002		Uso da Linguagem RS em Robótica	Revista do DETUA	ARNOLD, Gustavo Vasconselos ; LIBRELOTTO, Giovani R. ; HENRIQUES, Pedro Rangel ; FONSECA, J. C.	Qualis nao identificado	Revista do DETUA
artigoEmPeriodico	2002		Linguagem RS: Um Caso de Estudo	Hífen (Uruguaiana)	LIBRELOTTO, Giovani R. ; ARNOLD, Gustavo Vasconselos ; HENRIQUES, Pedro Rangel	C	Hífen (Uruguaiana. Online)
artigoEmPeriodico	2001		Apresentação do Compilador RS 5.0	Revista do CCEI, Univ. da Região da Campanha	LIBRELOTTO, Giovani R. ; TOSCANI, Simão Sirineo	Qualis nao identificado	Revista do CCEI, Univ. da Região da Campanha
artigoEmPeriodico	2001		Ambiente gerador de programas Java para Autômatos RS Distribuídos	Revista do CCEI, Univ. Regional da Campanha	RUBIN, R. R. ; LIBRELOTTO, Giovani R. ; TOSCANI, Simão Sirineo	Qualis nao identificado	Revista do CCEI, Univ. Regional da Campanha
artigoEmPeriodico	2000		Novo Núcleo de Comunicação do MDX	Revista do CCEI, Univ. Regional da Campanha	LIBRELOTTO, Giovani R. ; TOSCANI, Simão Sirineo ; COPETTI, A.	Qualis nao identificado	Revista do CCEI, Univ. Regional da Campanha
trabalhoCompletoEmCongresso	2013		Uso de ambientes virtuais como instrumento facilitador de aprendizagem	X Evidosol/VII Ciltec-online (X Encontro Virtual de Documentação em Software Livre (EVIDOSOL) e VII Congresso Internacional de Linguagem e Tecnologia online (CILTEC-online)	LEMOS, A. K. ; Librelotto, G.R.	Qualis nao identificado	X Evidosol/VII Ciltec-online (X Encontro Virtual de Documentação em Software Livre (EVIDOSOL) e VII Congresso Internacional de Linguagem e Tecnologia online (CILTEC-online)
