trabalhoCompletoEmCongresso	2014		Social Metrics included in Prediction Models on Software Engineering: A Mapping Study	PROMISE - The 10th International Conference on Predictive Models in Software Engineering	WIESE, Igor Scaliante ; COGO, F. R. ; RÉ, Reginaldo ; STEINMACHER, I. F. ; GEROSA, Marco Aurelio	Qualis nao identificado	PROMISE - The 10th International Conference on Predictive Models in Software Engineering
trabalhoCompletoEmCongresso	2014		Um estudo empírico do uso da comunicação para caracterizar a ocorrência de dependências de mudanças no projeto Rails	2nd Workshop on Software Visualization	WIESE, Igor Scaliante ; KURODA, R. T. ; Ré, R. ; OLIVA, G. A. ; GEROSA, Marco Aurelio	B1	Software Visualization
trabalhoCompletoEmCongresso	2013		Requirements for game design tools	SBGames 2013 - XII Simpósio Brasileiro de Jogos e Entretenimento Digital	ALMEIDA, Marcos Silvano ; SILVA, F. S. C.	B4	Simpósio Brasileiro de Jogos e Entretenimento Digital
trabalhoCompletoEmCongresso	2013		Towards a Library of Game Components	SBGames 2013 - XII Simpósio Brasileiro de Jogos e Entretenimento Digital	ALMEIDA, Marcos Silvano ; SILVA, F. S. C.	B4	Simpósio Brasileiro de Jogos e Entretenimento Digital
trabalhoCompletoEmCongresso	2013		Towards a Game Design Patterns Suggestion Tool: The documentation of a computerized textual analysis experiment	XII Simpósio Brasileiro de Jogos e Entretenimento Digital (SBGames 2013) (realizado em conjunto com o ICEC 2013)	ALMEIDA, Marcos Silvano ; VALENTIN, Lucio Geronimo ; GONÇALVES, R. A. ; CORREA DA SILVA, F. S.	B4	Simpósio Brasileiro de Jogos e Entretenimento Digital
trabalhoCompletoEmCongresso	2013		Uma abordagem para classificação de construção de software utilizando redes de comunicação e cooperação	Workshop de Manutenção de Software Moderna/Simpósio Brasileiro de Qualidade de Software	FONTOURA, VIdal Daniel ; WIESE, Igor Scaliante ; STEINMACHER, IGOR ; RÉ, Reginaldo ; SILVA, José Teodoro ; Gerosa, Marco Aurélio	B3	Simpósio Brasileiro de Qualidade de Software
trabalhoCompletoEmCongresso	2013	http://dx.doi.org/10.1109/EIDWT.2013.140	Dynamic Creation of BSP/CGM Clusters on Cloud Computing Platforms	4TH International Conference on Emerging Intelligent Data and Web Technologies - Workshop: Third International Workshop on the Service for Large Scale Distributed Systems (SeDiS-2013)	KRAEMER, A. ; OLIVEIRA, J. C. ; SANTOS, F. G. ; MACIEL, A. C. ; GOLDMAN, A. ; CORDEIRO, D. A.	Qualis nao identificado	4TH International Conference on Emerging Intelligent Data and Web Technologies - Workshop: Third International Workshop on the Service for Large Scale Distributed Systems (SeDiS-2013)
trabalhoCompletoEmCongresso	2013		Modelos de máquinas virtuais para execução de experimentos científicos em nuvem privada	III Seminário de Extensão e Inovação da UTFPR	NOYA, G. P. ; SOUZA, M. R. E. ; KRAEMER, A.	Qualis nao identificado	III Seminário de Extensão e Inovação da UTFPR
trabalhoCompletoEmCongresso	2013	http://dx.doi.org/10.1145/2501543.2501547	What Can Commit Metadata Tell Us About Design Degradation?	the 2013 International Workshop	OLIVA, GUSTAVO ANSALDI ; STEINMACHER, IGOR ; WIESE, IGOR ; Gerosa, Marco Aurélio	Qualis nao identificado	the 2013 International Workshop
trabalhoCompletoEmCongresso	2013		Paralelização em GPU de Aplicação para Genoma	Workshop de Iniciação Científica (WSCAD-WIC) realizado em conjunto com o Simpósio em Sistemas Computacionais (WSCAD-SSC)	QUEIROZ JUNIOR, N. L. ; GONÇALVES, R. A. ; FLORES, Franklin César ; SHISHIDO, H. Y. ; GONÇALVES, Ronaldo Augusto de Lara	B4	Simpósio em Sistemas Computacionais
