1936-0851	ACS Nano	A1	Atualizada em 2012
1616-301X	Advanced Functional Materials (Print)	A1	Atualizada em 2012
0935-9648	Advanced Materials (Weinheim Print)	A1	Atualizada em 2012
0001-8732	Advances in Physics	A1	Atualizada em 2012
1433-7851	Angewandte Chemie (International ed. Print)	A1	Atualizada em 2012
0066-4146	Annual Review of Astronomy and Astrophysics (Print)	A1	Atualizada em 2012
1947-5454	Annual Review of Condensed Matter Physics	A1	Atualizada em 2012
0066-426X	Annual Review of Physical Chemistry (Print)	A1	Atualizada em 2012
0161-4940	Catalysis Reviews. Science and Engineering	A1	Atualizada em 2012
0897-4756	Chemistry of Materials	A1	Atualizada em 2012
1475-7516	Journal of Cosmology and Astroparticle Physics	A1	Atualizada em 2012
1948-7185	Journal of Physical Chemistry Letters	A1	Atualizada em 2012
0002-7863	Journal of the American Chemical Society (Print)	A1	Atualizada em 2012
1612-2011	Laser Physics Letters (Print)	A1	Atualizada em 2012
1530-6964	Nano Letters	A1	Atualizada em 2012
1530-6984	Nano Letters (Print)	A1	Atualizada em 2012
1552-4450	Nature Chemical Biology	A1	Atualizada em 2012
2041-1723	Nature Communications	A1	Atualizada em 2012
1752-0894	Nature Geoscience (Print)	A1	Atualizada em 2012
0028-0836	Nature (London)	A1	Atualizada em 2012
1476-1122	Nature Materials (Print)	A1	Atualizada em 2012
1748-3387	Nature Nanotechnology (Print)	A1	Atualizada em 2012
1749-4885	Nature Photonics (Print)	A1	Atualizada em 2012
1745-2473	Nature Physics (Print)	A1	Atualizada em 2012
1079-7114	Physical Review Letters	A1	Atualizada em 2012
0031-9007	Physical Review Letters (Print)	A1	Atualizada em 2012
0370-1573	Physics Reports	A1	Atualizada em 2012
0027-8424	Proceedings of the National Academy of Sciences of the United States of America	A1	Atualizada em 2012
0079-6425	Progress in Materials Science	A1	Atualizada em 2012
0034-4885	Reports on Progress in Physics (Print)	A1	Atualizada em 2012
8755-1209	Reviews of Geophysics (1985)	A1	Atualizada em 2012
0034-6861	Reviews of Modern Physics	A1	Atualizada em 2012
0036-8075	Science (New York, N.Y.)	A1	Atualizada em 2012
1095-9203	Science (New York, N.Y.: Online)	A1	Atualizada em 2012
1613-6810	Small (Weinheim. Print)	A1	Atualizada em 2012
0167-5729	Surface Science Reports	A1	Atualizada em 2012
0935-4956	The Astronomy and Astrophysics Review	A1	Atualizada em 2012
0004-637X	THE ASTROPHYSICAL JOURNAL	A1	Atualizada em 2012
0067-0049	The Astrophysical Journal. Supplement Series	A1	Atualizada em 2012
1126-6708	The Journal of High Energy Physics	A1	Atualizada em 2012
1029-8479	The Journal of High Energy Physics (Online)	A1	Atualizada em 2012
0165-9936	TrAC. Trends in Analytical Chemistry (Regular ed.)	A1	Atualizada em 2012
0360-0300	ACM Computing Surveys	A2	Atualizada em 2012
1944-8244	ACS Applied Materials & Interfaces (Print)	A2	Atualizada em 2012
1742-7061	Acta Biomaterialia	A2	Atualizada em 2012
0108-7673	Acta Crystallographica. Section A, Foundations of Crystallography	A2	Atualizada em 2012
0907-4449	Acta Crystallographica. Section D, Biological Crystallography	A2	Atualizada em 2012
1359-6454	Acta Materialia (Oxford)	A2	Atualizada em 2012
1615-4150	Advanced Synthesis & Catalysis (Print)	A2	Atualizada em 2012
1687-7357	Advances in High Energy Physics	A2	Atualizada em 2012
0003-2654	Analyst (London. 1877. Print)	A2	Atualizada em 2012
0003-2700	Analytical Chemistry (Washington)	A2	Atualizada em 2012
0003-4916	Annals of Physics (Print)	A2	Atualizada em 2012
1941-1405	Annual Review of Marine Science	A2	Atualizada em 2012
1523-0864	Antioxidants & Redox Signalling	A2	Atualizada em 2012
0926-3373	Applied Catalysis. B, Environmental (Print)	A2	Atualizada em 2012
0003-6951	Applied Physics Letters	A2	Atualizada em 2012
1432-0746	Astronomy and Astrophysics	A2	Atualizada em 2012
0004-6361	Astronomy & Astrophysics (Berlin. Print)	A2	Atualizada em 2012
0927-6505	Astroparticle Physics (Print)	A2	Atualizada em 2012
1680-7324	Atmospheric Chemistry and Physics (Online)	A2	Atualizada em 2012
1680-7316	Atmospheric Chemistry and Physics (Print)	A2	Atualizada em 2012
0264-6021	Biochemical Journal (London. 1984)	A2	Atualizada em 2012
0006-2952	Biochemical Pharmacology	A2	Atualizada em 2012
0005-2736	Biochimica et Biophysica Acta. Biomembranes	A2	Atualizada em 2012
0304-4165	Biochimica et Biophysica Acta. G, General Subjects (Print)	A2	Atualizada em 2012
1367-4803	Bioinformatics (Oxford. Print)	A2	Atualizada em 2012
1525-7797	Biomacromolecules	A2	Atualizada em 2012
0006-3495	Biophysical Journal (Print)	A2	Atualizada em 2012
0956-5663	Biosensors & Bioelectronics	A2	Atualizada em 2012
1754-6834	Biotechnology for Biofuels	A2	Atualizada em 2012
0006-4971	Blood (Philadelphia, PA)	A2	Atualizada em 2012
0007-1188	British Journal of Pharmacology	A2	Atualizada em 2012
0008-543X	Cancer (Print)	A2	Atualizada em 2012
0008-5472	Cancer Research (Chicago, Ill.)	A2	Atualizada em 2012
0008-6223	Carbon (New York)	A2	Atualizada em 2012
1420-682X	Cellular and Molecular Life Sciences (Printed ed.)	A2	Atualizada em 2012
1867-3899	ChemCatChem	A2	Atualizada em 2012
1867-3880	ChemCatChem	A2	Atualizada em 2012
1359-7345	Chemical Communications (London. 1996. Print)	A2	Atualizada em 2012
0947-6539	Chemistry - A European Journal	A2	Atualizada em 2012
1439-4235	ChemPhysChem (Print)	A2	Atualizada em 2012
1864-5631	ChemSusChem (Weinheim. Print)	A2	Atualizada em 2012
0264-9381	Classical and Quantum Gravity (Print)	A2	Atualizada em 2012
0930-7575	Climate Dynamics	A2	Atualizada em 2012
0010-3616	Communications in Mathematical Physics	A2	Atualizada em 2012
1528-7483	Crystal Growth & Design	A2	Atualizada em 2012
1466-8033	CrystEngComm (Cambridge. Online)	A2	Atualizada em 2012
0929-8673	Current Medicinal Chemistry	A2	Atualizada em 2012
1477-9226	Dalton Transactions (2003. Print)	A2	Atualizada em 2012
1359-6446	Drug Discovery Today	A2	Atualizada em 2012
1388-2481	Electrochemistry Communications	A2	Atualizada em 2012
1469-221X	EMBO Reports (Print)	A2	Atualizada em 2012
0160-4120	Environment International	A2	Atualizada em 2012
1044-3983	Epidemiology (Cambridge, Mass., Print)	A2	Atualizada em 2012
1434-6052	European Physical Journal C. Particles and Fields	A2	Atualizada em 2012
1434-6044	European Physical Journal. C, Particles and Fields (Print)	A2	Atualizada em 2012
0295-5075	Europhysics Letters (Print)	A2	Atualizada em 2012
0014-3820	Evolution (Lancaster, PA.)	A2	Atualizada em 2012
1359-6640	Faraday Discussions	A2	Atualizada em 2012
0891-5849	Free Radical Biology & Medicine	A2	Atualizada em 2012
1088-9051	Genome Research	A2	Atualizada em 2012
0886-6236	Global Biogeochemical Cycles	A2	Atualizada em 2012
1354-1013	Global Change Biology (Print)	A2	Atualizada em 2012
1342-937X	Gondwana Research	A2	Atualizada em 2012
1463-9262	Green Chemistry (Print)	A2	Atualizada em 2012
0270-9139	Hepatology (Baltimore, Md.)	A2	Atualizada em 2012
1050-9631	Hippocampus (New York, N.Y. Print)	A2	Atualizada em 2012
0019-1035	Icarus (New York, N.Y. 1962)	A2	Atualizada em 2012
1077-260X	IEEE Journal of Selected Topics in Quantum Electronics	A2	Atualizada em 2012
0020-1669	Inorganic Chemistry	A2	Atualizada em 2012
0360-3199	International Journal of Hydrogen Energy	A2	Atualizada em 2012
0305-7453	Journal of Antimicrobial Chemotherapy (Print)	A2	Atualizada em 2012
0021-8898	Journal of Applied Crystallography	A2	Atualizada em 2012
0021-9517	Journal of Catalysis (Print)	A2	Atualizada em 2012
1549-9596	Journal of Chemical Information and Modeling	A2	Atualizada em 2012
1549-9618	Journal of Chemical Theory and Computation	A2	Atualizada em 2012
0192-8651	Journal of Computational Chemistry	A2	Atualizada em 2012
0021-9991	Journal of Computational Physics (Print)	A2	Atualizada em 2012
0168-3659	Journal of Controlled Release	A2	Atualizada em 2012
0959-9428	Journal of Materials Chemistry (Print)	A2	Atualizada em 2012
0022-2623	Journal of Medicinal Chemistry	A2	Atualizada em 2012
0022-2836	Journal of Molecular Biology	A2	Atualizada em 2012
0022-3263	Journal of Organic Chemistry	A2	Atualizada em 2012
1520-6106	Journal of Physical Chemistry. B	A2	Atualizada em 2012
1932-7455	Journal of Physical Chemistry. C. (Online)	A2	Atualizada em 2012
0378-7753	Journal of Power Sources (Print)	A2	Atualizada em 2012
1535-3893	Journal of Proteome Research (Print)	A2	Atualizada em 2012
1874-3919	Journal of Proteomics (Print)	A2	Atualizada em 2012
0377-0486	Journal of Raman Spectroscopy	A2	Atualizada em 2012
0743-7463	Langmuir	A2	Atualizada em 2012
1054-660X	Laser Physics	A2	Atualizada em 2012
0024-9297	Macromolecules (Print)	A2	Atualizada em 2012
0888-8809	Molecular Endocrinology (Baltimore, Md.)	A2	Atualizada em 2012
1543-8384	Molecular Pharmaceutics (Print)	A2	Atualizada em 2012
0026-895X	Molecular Pharmacology (Print)	A2	Atualizada em 2012
0035-8711	Monthly Notices of the Royal Astronomical Society (Print)	A2	Atualizada em 2012
0883-7694	MRS Bulletin	A2	Atualizada em 2012
1549-9634	Nanomedicine	A2	Atualizada em 2012
1998-0124	Nano Research (Print)	A2	Atualizada em 2012
2040-3364	Nanoscale (Print)	A2	Atualizada em 2012
1522-8517	Neuro-Oncology (Charlottesville, Va.)	A2	Atualizada em 2012
1367-2630	New Journal of Physics	A2	Atualizada em 2012
0029-5515	Nuclear Fusion	A2	Atualizada em 2012
0550-3213	Nuclear Physics. B (Print)	A2	Atualizada em 2012
0305-1048	Nucleic Acids Research	A2	Atualizada em 2012
1094-4087	Optics Express	A2	Atualizada em 2012
0146-9592	Optics Letters	A2	Atualizada em 2012
1566-1199	Organic Electronics (Print)	A2	Atualizada em 2012
1463-9076	PCCP. Physical Chemistry Chemical Physics (Print)	A2	Atualizada em 2012
1463-9084	Physical Chemistry Chemical Physics	A2	Atualizada em 2012
1050-2947	Physical Review. A	A2	Atualizada em 2012
1094-1622	Physical Review. A, Atomic, Molecular, and Optical Physics (Online)	A2	Atualizada em 2012
1098-0121	Physical Review. B, Condensed Matter and Materials Physics	A2	Atualizada em 2012
0556-2813	Physical Review. C. Nuclear Physics (Print)	A2	Atualizada em 2012
1089-4918	Physical Review D (Particles, Fields, Gravitation and Cosmology)	A2	Atualizada em 2012
1550-7998	Physical Review. D, Particles, Fields, Gravitation, and Cosmology	A2	Atualizada em 2012
1550-2376	Physical Review E (Statistical, Nonlinear, and Soft Matter Physics)	A2	Atualizada em 2012
1539-3755	Physical Review. E, Statistical, Nonlinear, and Soft Matter Physics (Print)	A2	Atualizada em 2012
0370-2693	Physics Letters. B (Print)	A2	Atualizada em 2012
1571-0645	Physics of Life Reviews (Print)	A2	Atualizada em 2012
0032-0889	Plant Physiology (Bethesda)	A2	Atualizada em 2012
